,day,final_infected,type_pretty
16469,60,108,0%
16530,60,109,0%
16591,60,158,0%
16652,60,179,0%
16713,60,97,0%
16774,60,40,0%
16835,60,168,0%
16896,60,73,0%
16957,60,111,0%
17018,60,106,0%
17079,60,127,0%
17140,60,172,0%
17201,60,155,0%
17262,60,105,0%
17323,60,104,0%
17384,60,148,0%
17445,60,87,0%
17506,60,123,0%
17567,60,145,0%
17628,60,183,0%
17689,60,145,0%
17750,60,109,0%
17811,60,117,0%
17872,60,153,0%
17933,60,174,0%
17994,60,58,0%
18055,60,83,0%
18116,60,156,0%
18177,60,109,0%
18238,60,23,0%
18299,60,140,0%
18360,60,156,0%
18421,60,57,0%
18482,60,91,0%
18543,60,135,0%
18604,60,128,0%
18665,60,104,0%
18726,60,100,0%
18787,60,93,0%
18848,60,140,0%
18909,60,137,0%
18970,60,183,0%
19031,60,140,0%
19092,60,110,0%
19153,60,126,0%
19214,60,163,0%
19275,60,95,0%
19336,60,86,0%
19397,60,131,0%
19458,60,175,0%
19519,60,66,0%
19580,60,168,0%
19641,60,161,0%
19702,60,190,0%
19763,60,118,0%
19824,60,144,0%
19885,60,127,0%
19946,60,137,0%
20007,60,165,0%
20068,60,117,0%
20129,60,55,0%
20190,60,151,0%
20251,60,178,0%
20312,60,127,0%
20373,60,123,0%
20434,60,137,0%
20495,60,157,0%
20556,60,172,0%
20617,60,76,0%
20678,60,130,0%
20739,60,155,0%
20800,60,106,0%
20861,60,162,0%
20922,60,118,0%
20983,60,103,0%
21044,60,125,0%
21105,60,103,0%
21166,60,117,0%
21227,60,159,0%
21288,60,111,0%
21349,60,98,0%
21410,60,119,0%
21471,60,156,0%
21532,60,119,0%
21593,60,7,0%
21654,60,153,0%
21715,60,52,0%
21776,60,115,0%
21837,60,115,0%
21898,60,128,0%
21959,60,100,0%
22020,60,117,0%
22081,60,154,0%
22142,60,130,0%
22203,60,30,0%
22264,60,142,0%
22325,60,100,0%
22386,60,124,0%
22447,60,44,0%
22508,60,121,0%
22569,60,110,0%
22630,60,172,0%
22691,60,68,0%
22752,60,110,0%
22813,60,150,0%
22874,60,147,0%
22935,60,145,0%
22996,60,159,0%
23057,60,118,0%
23118,60,127,0%
23179,60,169,0%
23240,60,175,0%
23301,60,142,0%
23362,60,78,0%
23423,60,177,0%
23484,60,162,0%
23545,60,140,0%
23606,60,125,0%
23667,60,162,0%
23728,60,201,0%
23789,60,196,0%
23850,60,168,0%
23911,60,145,0%
23972,60,118,0%
24033,60,145,0%
24094,60,91,0%
24155,60,173,0%
24216,60,146,0%
24277,60,129,0%
24338,60,162,0%
24399,60,135,0%
24460,60,109,0%
24521,60,100,0%
24582,60,116,0%
24643,60,131,0%
24704,60,167,0%
24765,60,155,0%
24826,60,121,0%
24887,60,113,0%
24948,60,123,0%
25009,60,148,0%
25070,60,49,0%
25131,60,120,0%
25192,60,108,0%
25253,60,124,0%
25314,60,138,0%
25375,60,87,0%
25436,60,141,0%
25497,60,96,0%
25558,60,112,0%
25619,60,149,0%
25680,60,130,0%
25741,60,141,0%
25802,60,175,0%
25863,60,119,0%
25924,60,138,0%
25985,60,117,0%
26046,60,165,0%
26107,60,131,0%
26168,60,130,0%
26229,60,162,0%
26290,60,111,0%
26351,60,101,0%
26412,60,135,0%
26473,60,99,0%
26534,60,149,0%
26595,60,169,0%
26656,60,160,0%
26717,60,147,0%
26778,60,112,0%
26839,60,109,0%
26900,60,88,0%
26961,60,191,0%
27022,60,118,0%
27083,60,112,0%
27144,60,119,0%
27205,60,105,0%
27266,60,156,0%
27327,60,166,0%
27388,60,93,0%
27449,60,94,0%
27510,60,103,0%
27571,60,153,0%
27632,60,176,0%
27693,60,157,0%
27754,60,122,0%
27815,60,162,0%
27876,60,168,0%
27937,60,118,0%
27998,60,103,0%
28059,60,163,0%
28120,60,170,0%
28181,60,177,0%
28242,60,128,0%
28303,60,81,0%
28364,60,116,0%
28425,60,142,0%
28486,60,125,0%
28547,60,126,0%
28608,60,89,0%
28669,60,90,0%
28730,60,149,0%
28791,60,158,0%
28852,60,132,0%
28913,60,95,0%
28974,60,156,0%
29035,60,132,0%
29096,60,148,0%
29157,60,139,0%
29218,60,135,0%
29279,60,123,0%
29340,60,154,0%
29401,60,141,0%
29462,60,105,0%
29523,60,135,0%
29584,60,94,0%
29645,60,63,0%
29706,60,112,0%
29767,60,93,0%
29828,60,139,0%
29889,60,153,0%
29950,60,178,0%
30011,60,140,0%
30072,60,124,0%
30133,60,173,0%
30194,60,107,0%
30255,60,92,0%
30316,60,166,0%
30377,60,131,0%
30438,60,150,0%
30499,60,100,0%
30560,60,129,10%
30621,60,92,10%
30682,60,141,10%
30743,60,85,10%
30804,60,92,10%
30865,60,86,10%
30926,60,157,10%
30987,60,120,10%
31048,60,70,10%
31109,60,96,10%
31170,60,89,10%
31231,60,124,10%
31292,60,123,10%
31353,60,68,10%
31414,60,42,10%
31475,60,72,10%
31536,60,125,10%
31597,60,43,10%
31658,60,108,10%
31719,60,117,10%
31780,60,121,10%
31841,60,111,10%
31902,60,106,10%
31963,60,126,10%
32024,60,109,10%
32085,60,149,10%
32146,60,77,10%
32207,60,126,10%
32268,60,111,10%
32329,60,127,10%
32390,60,118,10%
32451,60,116,10%
32512,60,111,10%
32573,60,102,10%
32634,60,94,10%
32695,60,139,10%
32756,60,123,10%
32817,60,75,10%
32878,60,107,10%
32939,60,155,10%
33000,60,148,10%
33061,60,171,10%
33122,60,71,10%
33183,60,121,10%
33244,60,138,10%
33305,60,131,10%
33366,60,142,10%
33427,60,99,10%
33488,60,115,10%
33549,60,95,10%
33610,60,104,10%
33671,60,49,10%
33732,60,113,10%
33793,60,117,10%
33854,60,89,10%
33915,60,137,10%
33976,60,156,10%
34037,60,129,10%
34098,60,80,10%
34159,60,164,10%
34220,60,64,10%
34281,60,130,10%
34342,60,95,10%
34403,60,122,10%
34464,60,91,10%
34525,60,121,10%
34586,60,149,10%
34647,60,138,10%
34708,60,88,10%
34769,60,128,10%
34830,60,134,10%
34891,60,145,10%
34952,60,101,10%
35013,60,36,10%
35074,60,132,10%
35135,60,65,10%
35196,60,148,10%
35257,60,52,10%
35318,60,147,10%
35379,60,102,10%
35440,60,120,10%
35501,60,112,10%
35562,60,110,10%
35623,60,157,10%
35684,60,78,10%
35745,60,153,10%
35806,60,143,10%
35867,60,133,10%
35928,60,45,10%
35989,60,164,10%
36050,60,103,10%
36111,60,120,10%
36172,60,167,10%
36233,60,86,10%
36294,60,160,10%
36355,60,122,10%
36416,60,78,10%
36477,60,62,10%
36538,60,118,10%
36599,60,159,10%
36660,60,84,10%
36721,60,136,10%
36782,60,128,10%
36843,60,83,10%
36904,60,52,10%
36965,60,123,10%
37026,60,112,10%
37087,60,141,10%
37148,60,120,10%
37209,60,81,10%
37270,60,115,10%
37331,60,137,10%
37392,60,156,10%
37453,60,76,10%
37514,60,117,10%
37575,60,117,10%
37636,60,61,10%
37697,60,131,10%
37758,60,109,10%
37819,60,107,10%
37880,60,92,10%
37941,60,98,10%
38002,60,143,10%
38063,60,155,10%
38124,60,144,10%
38185,60,97,10%
38246,60,113,10%
38307,60,124,10%
38368,60,149,10%
38429,60,43,10%
38490,60,121,10%
38551,60,151,10%
38612,60,153,10%
38673,60,123,10%
38734,60,130,10%
38795,60,89,10%
38856,60,120,10%
38917,60,116,10%
38978,60,126,10%
39039,60,111,10%
39100,60,109,10%
39161,60,66,10%
39222,60,80,10%
39283,60,151,10%
39344,60,27,10%
39405,60,102,10%
39466,60,172,10%
39527,60,121,10%
39588,60,87,10%
39649,60,37,10%
39710,60,169,10%
39771,60,140,10%
39832,60,113,10%
39893,60,134,10%
39954,60,54,10%
40015,60,37,10%
40076,60,134,10%
40137,60,150,10%
40198,60,104,10%
40259,60,80,10%
40320,60,96,10%
40381,60,121,10%
40442,60,104,10%
40503,60,153,10%
40564,60,92,10%
40625,60,46,10%
40686,60,93,10%
40747,60,98,10%
40808,60,99,10%
40869,60,113,10%
40930,60,109,10%
40991,60,173,10%
41052,60,123,10%
41113,60,65,10%
41174,60,123,10%
41235,60,100,10%
41296,60,154,10%
41357,60,74,10%
41418,60,105,10%
41479,60,109,10%
41540,60,87,10%
41601,60,119,10%
41662,60,125,10%
41723,60,85,10%
41784,60,124,10%
41845,60,122,10%
41906,60,132,10%
41967,60,130,10%
42028,60,137,10%
42089,60,69,10%
42150,60,82,10%
42211,60,90,10%
42272,60,66,10%
42333,60,79,10%
42394,60,53,10%
42455,60,95,10%
42516,60,78,10%
42577,60,111,10%
42638,60,135,10%
42699,60,67,10%
42760,60,114,10%
42821,60,96,10%
42882,60,111,10%
42943,60,64,10%
43004,60,66,10%
43065,60,112,10%
43126,60,47,10%
43187,60,120,10%
43248,60,161,10%
43309,60,81,10%
43370,60,57,10%
43431,60,135,10%
43492,60,64,10%
43553,60,137,10%
43614,60,75,10%
43675,60,116,10%
43736,60,92,10%
43797,60,127,10%
43858,60,164,10%
43919,60,130,10%
43980,60,99,10%
44041,60,83,10%
44102,60,92,10%
44163,60,102,10%
44224,60,130,10%
44285,60,124,10%
44346,60,92,10%
44407,60,102,10%
44468,60,67,10%
44529,60,104,10%
44590,60,132,10%
44651,60,157,10%
44712,60,88,10%
44773,60,135,10%
44834,60,83,10%
44895,60,70,10%
44956,60,76,10%
45017,60,132,10%
45078,60,130,10%
45139,60,135,10%
45200,60,98,10%
45261,60,125,10%
45322,60,113,10%
45383,60,104,10%
45444,60,134,10%
45505,60,145,10%
45566,60,85,10%
45627,60,122,10%
45688,60,140,10%
45749,60,100,10%
45810,60,119,10%
45871,60,116,10%
45932,60,108,10%
45993,60,137,10%
46054,60,51,10%
46115,60,137,10%
46176,60,131,10%
46237,60,111,10%
46298,60,122,10%
46359,60,96,10%
46420,60,111,10%
46481,60,134,10%
46542,60,103,10%
46603,60,129,10%
46664,60,123,10%
46725,60,77,10%
46786,60,97,10%
46847,60,74,10%
46908,60,30,10%
46969,60,110,10%
47030,60,125,10%
47091,60,106,10%
47152,60,80,10%
47213,60,109,10%
47274,60,150,10%
47335,60,91,10%
47396,60,73,10%
47457,60,115,10%
47518,60,69,10%
47579,60,52,10%
47640,60,106,10%
47701,60,170,10%
47762,60,80,10%
47823,60,98,10%
47884,60,151,10%
47945,60,27,10%
48006,60,99,10%
48067,60,117,10%
48128,60,124,10%
48189,60,131,10%
48250,60,120,10%
48311,60,103,10%
48372,60,75,10%
48433,60,173,10%
48494,60,101,10%
48555,60,69,10%
48616,60,63,10%
48677,60,145,10%
48738,60,95,10%
48799,60,65,10%
48860,60,168,10%
48921,60,79,10%
48982,60,110,10%
49043,60,73,10%
49104,60,87,10%
49165,60,52,10%
49226,60,150,10%
49287,60,108,10%
49348,60,160,10%
49409,60,146,10%
49470,60,95,10%
49531,60,160,10%
49592,60,96,10%
49653,60,100,10%
49714,60,126,10%
49775,60,128,10%
49836,60,138,10%
49897,60,78,10%
49958,60,133,10%
50019,60,116,10%
50080,60,103,10%
50141,60,99,10%
50202,60,130,10%
50263,60,69,10%
50324,60,155,10%
50385,60,112,10%
50446,60,124,10%
50507,60,101,10%
50568,60,117,10%
50629,60,124,10%
50690,60,74,10%
50751,60,97,10%
50812,60,152,10%
50873,60,95,10%
50934,60,73,10%
50995,60,130,10%
51056,60,97,10%
51117,60,117,10%
51178,60,73,10%
51239,60,78,10%
51300,60,139,10%
51361,60,26,10%
51422,60,151,10%
51483,60,58,10%
51544,60,160,10%
51605,60,76,10%
51666,60,29,10%
51727,60,89,10%
51788,60,152,10%
51849,60,136,10%
51910,60,153,10%
51971,60,95,10%
52032,60,154,10%
52093,60,125,10%
52154,60,133,10%
52215,60,117,10%
52276,60,79,10%
52337,60,127,10%
52398,60,77,10%
52459,60,93,10%
52520,60,95,10%
52581,60,131,10%
52642,60,120,10%
52703,60,80,10%
52764,60,105,10%
52825,60,75,10%
52886,60,110,10%
52947,60,77,10%
53008,60,131,10%
53069,60,90,10%
53130,60,47,10%
53191,60,62,10%
53252,60,145,10%
53313,60,96,10%
53374,60,94,10%
53435,60,114,10%
53496,60,162,10%
53557,60,122,10%
53618,60,53,10%
53679,60,98,10%
53740,60,90,10%
53801,60,42,10%
53862,60,116,10%
53923,60,132,10%
53984,60,149,10%
54045,60,112,10%
54106,60,118,10%
54167,60,107,10%
54228,60,125,10%
54289,60,132,10%
54350,60,91,10%
54411,60,123,10%
54472,60,157,10%
54533,60,52,10%
54594,60,112,10%
54655,60,89,10%
54716,60,144,10%
54777,60,130,10%
54838,60,143,10%
54899,60,74,10%
54960,60,105,10%
55021,60,84,10%
55082,60,121,10%
55143,60,78,10%
55204,60,82,10%
55265,60,122,10%
55326,60,102,10%
55387,60,144,10%
55448,60,88,10%
55509,60,74,10%
55570,60,91,10%
55631,60,118,10%
55692,60,83,10%
55753,60,64,10%
55814,60,145,10%
55875,60,108,10%
55936,60,144,10%
55997,60,88,10%
56058,60,132,10%
56119,60,128,10%
56180,60,115,10%
56241,60,118,10%
56302,60,60,10%
56363,60,74,10%
56424,60,44,10%
56485,60,142,10%
56546,60,93,10%
56607,60,117,10%
56668,60,150,10%
56729,60,47,10%
56790,60,79,10%
56851,60,93,10%
56912,60,128,10%
56973,60,75,10%
57034,60,148,10%
57095,60,146,10%
57156,60,104,10%
57217,60,84,10%
57278,60,127,10%
57339,60,129,10%
57400,60,63,10%
57461,60,81,10%
57522,60,119,10%
57583,60,128,10%
57644,60,169,10%
57705,60,130,10%
57766,60,90,10%
57827,60,84,10%
57888,60,112,10%
57949,60,86,10%
58010,60,127,10%
58071,60,105,10%
58132,60,181,10%
58193,60,132,10%
58254,60,106,10%
58315,60,65,10%
58376,60,136,10%
58437,60,51,10%
58498,60,76,10%
58559,60,112,10%
58620,60,74,10%
58681,60,151,10%
58742,60,97,10%
58803,60,176,10%
58864,60,147,10%
58925,60,112,10%
58986,60,101,10%
59047,60,136,10%
59108,60,105,10%
59169,60,134,10%
59230,60,119,10%
59291,60,154,10%
59352,60,115,10%
59413,60,137,10%
59474,60,130,10%
59535,60,100,10%
59596,60,106,10%
59657,60,101,10%
59718,60,103,10%
59779,60,125,10%
59840,60,96,10%
59901,60,113,10%
59962,60,98,10%
60023,60,117,10%
60084,60,116,10%
60145,60,135,10%
60206,60,131,10%
60267,60,103,10%
60328,60,107,10%
60389,60,129,10%
60450,60,124,10%
60511,60,108,10%
60572,60,113,10%
60633,60,136,10%
60694,60,150,10%
60755,60,158,10%
60816,60,104,10%
60877,60,88,10%
60938,60,60,10%
60999,60,100,10%
61060,60,53,40%
61121,60,54,40%
61182,60,71,40%
61243,60,43,40%
61304,60,49,40%
61365,60,40,40%
61426,60,42,40%
61487,60,58,40%
61548,60,28,40%
61609,60,80,40%
61670,60,52,40%
61731,60,9,40%
61792,60,51,40%
61853,60,28,40%
61914,60,64,40%
61975,60,29,40%
62036,60,64,40%
62097,60,19,40%
62158,60,97,40%
62219,60,61,40%
62280,60,10,40%
62341,60,85,40%
62402,60,37,40%
62463,60,23,40%
62524,60,77,40%
62585,60,60,40%
62646,60,31,40%
62707,60,79,40%
62768,60,65,40%
62829,60,73,40%
62890,60,79,40%
62951,60,17,40%
63012,60,62,40%
63073,60,53,40%
63134,60,50,40%
63195,60,72,40%
63256,60,53,40%
63317,60,74,40%
63378,60,43,40%
63439,60,7,40%
63500,60,55,40%
63561,60,87,40%
63622,60,109,40%
63683,60,71,40%
63744,60,74,40%
63805,60,91,40%
63866,60,111,40%
63927,60,68,40%
63988,60,36,40%
64049,60,32,40%
64110,60,43,40%
64171,60,48,40%
64232,60,72,40%
64293,60,89,40%
64354,60,34,40%
64415,60,52,40%
64476,60,49,40%
64537,60,58,40%
64598,60,38,40%
64659,60,43,40%
64720,60,22,40%
64781,60,39,40%
64842,60,57,40%
64903,60,89,40%
64964,60,65,40%
65025,60,78,40%
65086,60,40,40%
65147,60,43,40%
65208,60,67,40%
65269,60,47,40%
65330,60,41,40%
65391,60,59,40%
65452,60,33,40%
65513,60,30,40%
65574,60,113,40%
65635,60,67,40%
65696,60,84,40%
65757,60,70,40%
65818,60,44,40%
65879,60,81,40%
65940,60,45,40%
66001,60,57,40%
66062,60,20,40%
66123,60,27,40%
66184,60,35,40%
66245,60,31,40%
66306,60,9,40%
66367,60,45,40%
66428,60,66,40%
66489,60,27,40%
66550,60,36,40%
66611,60,51,40%
66672,60,40,40%
66733,60,52,40%
66794,60,68,40%
66855,60,38,40%
66916,60,82,40%
66977,60,46,40%
67038,60,27,40%
67099,60,42,40%
67160,60,64,40%
67221,60,57,40%
67282,60,70,40%
67343,60,67,40%
67404,60,65,40%
67465,60,31,40%
67526,60,77,40%
67587,60,16,40%
67648,60,80,40%
67709,60,83,40%
67770,60,59,40%
67831,60,60,40%
67892,60,65,40%
67953,60,54,40%
68014,60,99,40%
68075,60,24,40%
68136,60,39,40%
68197,60,58,40%
68258,60,58,40%
68319,60,69,40%
68380,60,28,40%
68441,60,41,40%
68502,60,38,40%
68563,60,75,40%
68624,60,68,40%
68685,60,47,40%
68746,60,74,40%
68807,60,41,40%
68868,60,62,40%
68929,60,33,40%
68990,60,52,40%
69051,60,29,40%
69112,60,72,40%
69173,60,36,40%
69234,60,65,40%
69295,60,53,40%
69356,60,74,40%
69417,60,51,40%
69478,60,35,40%
69539,60,62,40%
69600,60,12,40%
69661,60,86,40%
69722,60,18,40%
69783,60,46,40%
69844,60,92,40%
69905,60,39,40%
69966,60,60,40%
70027,60,49,40%
70088,60,35,40%
70149,60,45,40%
70210,60,67,40%
70271,60,71,40%
70332,60,39,40%
70393,60,45,40%
70454,60,88,40%
70515,60,49,40%
70576,60,67,40%
70637,60,43,40%
70698,60,44,40%
70759,60,49,40%
70820,60,43,40%
70881,60,19,40%
70942,60,58,40%
71003,60,71,40%
71064,60,45,40%
71125,60,92,40%
71186,60,71,40%
71247,60,79,40%
71308,60,49,40%
71369,60,66,40%
71430,60,29,40%
71491,60,15,40%
71552,60,41,40%
71613,60,64,40%
71674,60,61,40%
71735,60,43,40%
71796,60,40,40%
71857,60,34,40%
71918,60,38,40%
71979,60,16,40%
72040,60,44,40%
72101,60,49,40%
72162,60,20,40%
72223,60,64,40%
72284,60,58,40%
72345,60,37,40%
72406,60,68,40%
72467,60,78,40%
72528,60,56,40%
72589,60,41,40%
72650,60,17,40%
72711,60,68,40%
72772,60,65,40%
72833,60,40,40%
72894,60,84,40%
72955,60,31,40%
73016,60,53,40%
73077,60,57,40%
73138,60,21,40%
73199,60,79,40%
73260,60,48,40%
73321,60,28,40%
73382,60,88,40%
73443,60,54,40%
73504,60,19,40%
73565,60,39,40%
73626,60,64,40%
73687,60,80,40%
73748,60,46,40%
73809,60,92,40%
73870,60,58,40%
73931,60,57,40%
73992,60,57,40%
74053,60,46,40%
74114,60,67,40%
74175,60,35,40%
74236,60,82,40%
74297,60,42,40%
74358,60,46,40%
74419,60,25,40%
74480,60,91,40%
74541,60,30,40%
74602,60,64,40%
74663,60,9,40%
74724,60,41,40%
74785,60,76,40%
74846,60,69,40%
74907,60,31,40%
74968,60,44,40%
75029,60,47,40%
75090,60,82,40%
75151,60,43,40%
75212,60,45,40%
75273,60,47,40%
75334,60,43,40%
75395,60,72,40%
75456,60,15,40%
75517,60,47,40%
75578,60,24,40%
75639,60,77,40%
75700,60,92,40%
75761,60,41,40%
75822,60,28,40%
75883,60,68,40%
75944,60,41,40%
76005,60,82,40%
76066,60,38,40%
76127,60,60,40%
76188,60,38,40%
76249,60,57,40%
76310,60,42,40%
76371,60,44,40%
76432,60,67,40%
76493,60,35,40%
76554,60,76,40%
76615,60,93,40%
76676,60,45,40%
76737,60,43,40%
76798,60,40,40%
76859,60,45,40%
76920,60,24,40%
76981,60,40,40%
77042,60,44,40%
77103,60,62,40%
77164,60,85,40%
77225,60,27,40%
77286,60,47,40%
77347,60,60,40%
77408,60,72,40%
77469,60,34,40%
77530,60,59,40%
77591,60,61,40%
77652,60,36,40%
77713,60,27,40%
77774,60,25,40%
77835,60,79,40%
77896,60,81,40%
77957,60,60,40%
78018,60,56,40%
78079,60,31,40%
78140,60,26,40%
78201,60,67,40%
78262,60,66,40%
78323,60,40,40%
78384,60,79,40%
78445,60,72,40%
78506,60,40,40%
78567,60,53,40%
78628,60,53,40%
78689,60,70,40%
78750,60,55,40%
78811,60,51,40%
78872,60,36,40%
78933,60,40,40%
78994,60,57,40%
79055,60,17,40%
79116,60,49,40%
79177,60,11,40%
79238,60,36,40%
79299,60,46,40%
79360,60,95,40%
79421,60,59,40%
79482,60,28,40%
79543,60,99,40%
79604,60,21,40%
79665,60,21,40%
79726,60,99,40%
79787,60,81,40%
79848,60,50,40%
79909,60,72,40%
79970,60,80,40%
80031,60,64,40%
80092,60,66,40%
80153,60,6,40%
80214,60,48,40%
80275,60,46,40%
80336,60,42,40%
80397,60,50,40%
80458,60,86,40%
80519,60,23,40%
80580,60,41,40%
80641,60,58,40%
80702,60,34,40%
80763,60,57,40%
80824,60,23,40%
80885,60,92,40%
80946,60,33,40%
81007,60,49,40%
81068,60,48,40%
81129,60,35,40%
81190,60,64,40%
81251,60,63,40%
81312,60,28,40%
81373,60,59,40%
81434,60,40,40%
81495,60,82,40%
81556,60,50,40%
81617,60,34,40%
81678,60,45,40%
81739,60,52,40%
81800,60,80,40%
81861,60,45,40%
81922,60,39,40%
81983,60,46,40%
82044,60,59,40%
82105,60,91,40%
82166,60,35,40%
82227,60,58,40%
82288,60,69,40%
82349,60,66,40%
82410,60,41,40%
82471,60,50,40%
82532,60,39,40%
82593,60,88,40%
82654,60,23,40%
82715,60,60,40%
82776,60,43,40%
82837,60,59,40%
82898,60,63,40%
82959,60,81,40%
83020,60,41,40%
83081,60,32,40%
83142,60,25,40%
83203,60,14,40%
83264,60,57,40%
83325,60,39,40%
83386,60,40,40%
83447,60,14,40%
83508,60,80,40%
83569,60,44,40%
83630,60,79,40%
83691,60,65,40%
83752,60,59,40%
83813,60,85,40%
83874,60,87,40%
83935,60,30,40%
83996,60,50,40%
84057,60,20,40%
84118,60,54,40%
84179,60,30,40%
84240,60,39,40%
84301,60,44,40%
84362,60,63,40%
84423,60,33,40%
84484,60,46,40%
84545,60,70,40%
84606,60,43,40%
84667,60,79,40%
84728,60,57,40%
84789,60,39,40%
84850,60,39,40%
84911,60,25,40%
84972,60,34,40%
85033,60,57,40%
85094,60,61,40%
85155,60,49,40%
85216,60,57,40%
85277,60,67,40%
