,day,agents,type,type_of_screening_pretty,group
105,33.0,11.5375,Exposed,Without screening,Exposed
106,34.0,8.2222,Exposed,Without screening,Exposed
107,35.0,5.9489,Exposed,Without screening,Exposed
108,0.0,0.0,Exposed in quarantine,Without screening,Exposed
109,1.0,0.0,Exposed in quarantine,Without screening,Exposed
110,2.0,0.0,Exposed in quarantine,Without screening,Exposed
111,3.0,0.0,Exposed in quarantine,Without screening,Exposed
112,4.0,0.0,Exposed in quarantine,Without screening,Exposed
113,5.0,0.0,Exposed in quarantine,Without screening,Exposed
114,6.0,0.0,Exposed in quarantine,Without screening,Exposed
115,7.0,0.0,Exposed in quarantine,Without screening,Exposed
116,8.0,0.0,Exposed in quarantine,Without screening,Exposed
117,9.0,0.0,Exposed in quarantine,Without screening,Exposed
118,10.0,0.0,Exposed in quarantine,Without screening,Exposed
119,11.0,0.0,Exposed in quarantine,Without screening,Exposed
120,12.0,0.0,Exposed in quarantine,Without screening,Exposed
121,13.0,0.0,Exposed in quarantine,Without screening,Exposed
122,14.0,0.0,Exposed in quarantine,Without screening,Exposed
123,15.0,0.0,Exposed in quarantine,Without screening,Exposed
124,16.0,0.0,Exposed in quarantine,Without screening,Exposed
125,17.0,0.0,Exposed in quarantine,Without screening,Exposed
126,18.0,0.0,Exposed in quarantine,Without screening,Exposed
127,19.0,0.0,Exposed in quarantine,Without screening,Exposed
128,20.0,0.0,Exposed in quarantine,Without screening,Exposed
129,21.0,0.0,Exposed in quarantine,Without screening,Exposed
130,22.0,0.0,Exposed in quarantine,Without screening,Exposed
131,23.0,0.0,Exposed in quarantine,Without screening,Exposed
132,24.0,0.0,Exposed in quarantine,Without screening,Exposed
133,25.0,0.0,Exposed in quarantine,Without screening,Exposed
134,26.0,0.0,Exposed in quarantine,Without screening,Exposed
135,27.0,0.0,Exposed in quarantine,Without screening,Exposed
136,28.0,0.0,Exposed in quarantine,Without screening,Exposed
137,29.0,0.0,Exposed in quarantine,Without screening,Exposed
138,30.0,0.0,Exposed in quarantine,Without screening,Exposed
139,31.0,0.0,Exposed in quarantine,Without screening,Exposed
140,32.0,0.0,Exposed in quarantine,Without screening,Exposed
141,33.0,0.0,Exposed in quarantine,Without screening,Exposed
142,34.0,0.0,Exposed in quarantine,Without screening,Exposed
143,35.0,0.0,Exposed in quarantine,Without screening,Exposed
144,0.0,0.0,Infected,Without screening,Infected
145,1.0,1.0,Infected,Without screening,Infected
146,2.0,1.0951,Infected,Without screening,Infected
147,3.0,1.3564,Infected,Without screening,Infected
148,4.0,1.7037,Infected,Without screening,Infected
149,5.0,2.2573,Infected,Without screening,Infected
150,6.0,2.8408,Infected,Without screening,Infected
151,7.0,3.1572,Infected,Without screening,Infected
152,8.0,3.2142,Infected,Without screening,Infected
153,9.0,3.6697,Infected,Without screening,Infected
154,10.0,4.3363,Infected,Without screening,Infected
155,11.0,4.995,Infected,Without screening,Infected
156,12.0,5.7948,Infected,Without screening,Infected
157,13.0,6.6977,Infected,Without screening,Infected
158,14.0,6.9199,Infected,Without screening,Infected
159,15.0,6.8068,Infected,Without screening,Infected
160,16.0,7.1431,Infected,Without screening,Infected
161,17.0,7.7768,Infected,Without screening,Infected
162,18.0,8.4745,Infected,Without screening,Infected
163,19.0,9.2352,Infected,Without screening,Infected
164,20.0,10.2012,Infected,Without screening,Infected
165,21.0,10.3794,Infected,Without screening,Infected
166,22.0,10.046,Infected,Without screening,Infected
167,23.0,10.3313,Infected,Without screening,Infected
168,24.0,10.9029,Infected,Without screening,Infected
169,25.0,11.7017,Infected,Without screening,Infected
170,26.0,12.7017,Infected,Without screening,Infected
171,27.0,13.5586,Infected,Without screening,Infected
172,28.0,13.6386,Infected,Without screening,Infected
173,29.0,13.2362,Infected,Without screening,Infected
174,30.0,13.5856,Infected,Without screening,Infected
175,31.0,14.2523,Infected,Without screening,Infected
176,32.0,15.007,Infected,Without screening,Infected
177,33.0,15.959,Infected,Without screening,Infected
178,34.0,17.2302,Infected,Without screening,Infected
179,35.0,17.2052,Infected,Without screening,Infected
180,0.0,0.0,Infected in quarantine,Without screening,Infected
181,1.0,0.0,Infected in quarantine,Without screening,Infected
182,2.0,0.0,Infected in quarantine,Without screening,Infected
183,3.0,0.0,Infected in quarantine,Without screening,Infected
184,4.0,0.0,Infected in quarantine,Without screening,Infected
185,5.0,0.0,Infected in quarantine,Without screening,Infected
186,6.0,0.0,Infected in quarantine,Without screening,Infected
187,7.0,0.0,Infected in quarantine,Without screening,Infected
188,8.0,0.0,Infected in quarantine,Without screening,Infected
189,9.0,0.0,Infected in quarantine,Without screening,Infected
190,10.0,0.0,Infected in quarantine,Without screening,Infected
191,11.0,0.0,Infected in quarantine,Without screening,Infected
192,12.0,0.0,Infected in quarantine,Without screening,Infected
193,13.0,0.0,Infected in quarantine,Without screening,Infected
194,14.0,0.0,Infected in quarantine,Without screening,Infected
195,15.0,0.0,Infected in quarantine,Without screening,Infected
196,16.0,0.0,Infected in quarantine,Without screening,Infected
197,17.0,0.0,Infected in quarantine,Without screening,Infected
198,18.0,0.0,Infected in quarantine,Without screening,Infected
199,19.0,0.0,Infected in quarantine,Without screening,Infected
200,20.0,0.0,Infected in quarantine,Without screening,Infected
201,21.0,0.0,Infected in quarantine,Without screening,Infected
202,22.0,0.0,Infected in quarantine,Without screening,Infected
203,23.0,0.0,Infected in quarantine,Without screening,Infected
204,24.0,0.0,Infected in quarantine,Without screening,Infected
205,25.0,0.0,Infected in quarantine,Without screening,Infected
206,26.0,0.0,Infected in quarantine,Without screening,Infected
207,27.0,0.0,Infected in quarantine,Without screening,Infected
208,28.0,0.0,Infected in quarantine,Without screening,Infected
209,29.0,0.0,Infected in quarantine,Without screening,Infected
210,30.0,0.0,Infected in quarantine,Without screening,Infected
211,31.0,0.0,Infected in quarantine,Without screening,Infected
212,32.0,0.0,Infected in quarantine,Without screening,Infected
213,33.0,0.0,Infected in quarantine,Without screening,Infected
214,34.0,0.0,Infected in quarantine,Without screening,Infected
215,35.0,0.0,Infected in quarantine,Without screening,Infected
216,0.0,0.0,Removed,Without screening,Removed
217,1.0,0.0,Removed,Without screening,Removed
218,2.0,0.1291,Removed,Without screening,Removed
219,3.0,0.2713,Removed,Without screening,Removed
220,4.0,0.4525,Removed,Without screening,Removed
221,5.0,0.7017,Removed,Without screening,Removed
222,6.0,1.017,Removed,Without screening,Removed
223,7.0,1.3754,Removed,Without screening,Removed
224,8.0,1.8008,Removed,Without screening,Removed
225,9.0,2.2212,Removed,Without screening,Removed
226,10.0,2.7077,Removed,Without screening,Removed
227,11.0,3.2953,Removed,Without screening,Removed
228,12.0,3.996,Removed,Without screening,Removed
229,13.0,4.7748,Removed,Without screening,Removed
230,14.0,5.6837,Removed,Without screening,Removed
231,15.0,6.6026,Removed,Without screening,Removed
232,16.0,7.5556,Removed,Without screening,Removed
233,17.0,8.4615,Removed,Without screening,Removed
234,18.0,9.4895,Removed,Without screening,Removed
235,19.0,10.6126,Removed,Without screening,Removed
236,20.0,11.8268,Removed,Without screening,Removed
237,21.0,13.1502,Removed,Without screening,Removed
238,22.0,14.5415,Removed,Without screening,Removed
239,23.0,15.8749,Removed,Without screening,Removed
240,24.0,17.2472,Removed,Without screening,Removed
241,25.0,18.6717,Removed,Without screening,Removed
242,26.0,20.1972,Removed,Without screening,Removed
243,27.0,21.9359,Removed,Without screening,Removed
244,28.0,23.7788,Removed,Without screening,Removed
245,29.0,25.5826,Removed,Without screening,Removed
246,30.0,27.3363,Removed,Without screening,Removed
247,31.0,29.1491,Removed,Without screening,Removed
248,32.0,31.0981,Removed,Without screening,Removed
249,33.0,33.0891,Removed,Without screening,Removed
250,34.0,35.1331,Removed,Without screening,Removed
251,35.0,37.4314,Removed,Without screening,Removed
252,0.0,0.0,Removed in quarantine,Without screening,Removed
253,1.0,0.0,Removed in quarantine,Without screening,Removed
254,2.0,0.0,Removed in quarantine,Without screening,Removed
255,3.0,0.0,Removed in quarantine,Without screening,Removed
256,4.0,0.0,Removed in quarantine,Without screening,Removed
257,5.0,0.0,Removed in quarantine,Without screening,Removed
258,6.0,0.0,Removed in quarantine,Without screening,Removed
259,7.0,0.0,Removed in quarantine,Without screening,Removed
260,8.0,0.0,Removed in quarantine,Without screening,Removed
261,9.0,0.0,Removed in quarantine,Without screening,Removed
262,10.0,0.0,Removed in quarantine,Without screening,Removed
263,11.0,0.0,Removed in quarantine,Without screening,Removed
264,12.0,0.0,Removed in quarantine,Without screening,Removed
265,13.0,0.0,Removed in quarantine,Without screening,Removed
266,14.0,0.0,Removed in quarantine,Without screening,Removed
267,15.0,0.0,Removed in quarantine,Without screening,Removed
268,16.0,0.0,Removed in quarantine,Without screening,Removed
269,17.0,0.0,Removed in quarantine,Without screening,Removed
270,18.0,0.0,Removed in quarantine,Without screening,Removed
271,19.0,0.0,Removed in quarantine,Without screening,Removed
272,20.0,0.0,Removed in quarantine,Without screening,Removed
273,21.0,0.0,Removed in quarantine,Without screening,Removed
274,22.0,0.0,Removed in quarantine,Without screening,Removed
275,23.0,0.0,Removed in quarantine,Without screening,Removed
276,24.0,0.0,Removed in quarantine,Without screening,Removed
277,25.0,0.0,Removed in quarantine,Without screening,Removed
278,26.0,0.0,Removed in quarantine,Without screening,Removed
279,27.0,0.0,Removed in quarantine,Without screening,Removed
280,28.0,0.0,Removed in quarantine,Without screening,Removed
281,29.0,0.0,Removed in quarantine,Without screening,Removed
282,30.0,0.0,Removed in quarantine,Without screening,Removed
283,31.0,0.0,Removed in quarantine,Without screening,Removed
284,32.0,0.0,Removed in quarantine,Without screening,Removed
285,33.0,0.0,Removed in quarantine,Without screening,Removed
286,34.0,0.0,Removed in quarantine,Without screening,Removed
287,35.0,0.0,Removed in quarantine,Without screening,Removed
288,0.0,240.0,Susceptible,Screening 25%,Susceptible
289,1.0,237.2859,Susceptible,Screening 25%,Susceptible
290,2.0,235.614,Susceptible,Screening 25%,Susceptible
291,3.0,233.7708,Susceptible,Screening 25%,Susceptible
292,4.0,231.7287,Susceptible,Screening 25%,Susceptible
293,5.0,229.5287,Susceptible,Screening 25%,Susceptible
294,6.0,229.5287,Susceptible,Screening 25%,Susceptible
295,7.0,229.5287,Susceptible,Screening 25%,Susceptible
296,8.0,227.5531,Susceptible,Screening 25%,Susceptible
297,9.0,225.6913,Susceptible,Screening 25%,Susceptible
298,10.0,223.9784,Susceptible,Screening 25%,Susceptible
299,11.0,222.4332,Susceptible,Screening 25%,Susceptible
300,12.0,221.0232,Susceptible,Screening 25%,Susceptible
301,13.0,221.0232,Susceptible,Screening 25%,Susceptible
302,14.0,221.0232,Susceptible,Screening 25%,Susceptible
303,15.0,220.6767,Susceptible,Screening 25%,Susceptible
304,16.0,220.5037,Susceptible,Screening 25%,Susceptible
305,17.0,220.4396,Susceptible,Screening 25%,Susceptible
306,18.0,220.5401,Susceptible,Screening 25%,Susceptible
307,19.0,220.8999,Susceptible,Screening 25%,Susceptible
308,20.0,220.8999,Susceptible,Screening 25%,Susceptible
309,21.0,220.8999,Susceptible,Screening 25%,Susceptible
310,22.0,221.1576,Susceptible,Screening 25%,Susceptible
311,23.0,221.3011,Susceptible,Screening 25%,Susceptible
312,24.0,221.4182,Susceptible,Screening 25%,Susceptible
313,25.0,221.456,Susceptible,Screening 25%,Susceptible
314,26.0,221.562,Susceptible,Screening 25%,Susceptible
315,27.0,221.562,Susceptible,Screening 25%,Susceptible
316,28.0,221.562,Susceptible,Screening 25%,Susceptible
317,29.0,221.5309,Susceptible,Screening 25%,Susceptible
318,30.0,221.5431,Susceptible,Screening 25%,Susceptible
319,31.0,221.5852,Susceptible,Screening 25%,Susceptible
320,32.0,221.7021,Susceptible,Screening 25%,Susceptible
321,33.0,221.7357,Susceptible,Screening 25%,Susceptible
322,34.0,221.7357,Susceptible,Screening 25%,Susceptible
323,35.0,221.7357,Susceptible,Screening 25%,Susceptible
324,0.0,0.0,Susceptible in quarantine,Screening 25%,Susceptible
325,1.0,0.951,Susceptible in quarantine,Screening 25%,Susceptible
326,2.0,1.8897,Susceptible in quarantine,Screening 25%,Susceptible
327,3.0,2.9343,Susceptible in quarantine,Screening 25%,Susceptible
328,4.0,4.1219,Susceptible in quarantine,Screening 25%,Susceptible
329,5.0,5.5113,Susceptible in quarantine,Screening 25%,Susceptible
330,6.0,5.5113,Susceptible in quarantine,Screening 25%,Susceptible
331,7.0,5.5113,Susceptible in quarantine,Screening 25%,Susceptible
332,8.0,6.6232,Susceptible in quarantine,Screening 25%,Susceptible
333,9.0,7.6692,Susceptible in quarantine,Screening 25%,Susceptible
334,10.0,8.6696,Susceptible in quarantine,Screening 25%,Susceptible
335,11.0,9.599,Susceptible in quarantine,Screening 25%,Susceptible
336,12.0,10.4582,Susceptible in quarantine,Screening 25%,Susceptible
337,13.0,10.4582,Susceptible in quarantine,Screening 25%,Susceptible
338,14.0,10.4582,Susceptible in quarantine,Screening 25%,Susceptible
339,15.0,10.172,Susceptible in quarantine,Screening 25%,Susceptible
340,16.0,9.8462,Susceptible in quarantine,Screening 25%,Susceptible
341,17.0,9.4248,Susceptible in quarantine,Screening 25%,Susceptible
342,18.0,8.8915,Susceptible in quarantine,Screening 25%,Susceptible
343,19.0,8.1069,Susceptible in quarantine,Screening 25%,Susceptible
344,20.0,8.1069,Susceptible in quarantine,Screening 25%,Susceptible
345,21.0,8.1069,Susceptible in quarantine,Screening 25%,Susceptible
346,22.0,7.388,Susceptible in quarantine,Screening 25%,Susceptible
347,23.0,6.856,Susceptible in quarantine,Screening 25%,Susceptible
348,24.0,6.3714,Susceptible in quarantine,Screening 25%,Susceptible
349,25.0,5.9848,Susceptible in quarantine,Screening 25%,Susceptible
350,26.0,5.5924,Susceptible in quarantine,Screening 25%,Susceptible
351,27.0,5.5924,Susceptible in quarantine,Screening 25%,Susceptible
352,28.0,5.5924,Susceptible in quarantine,Screening 25%,Susceptible
353,29.0,5.2769,Susceptible in quarantine,Screening 25%,Susceptible
354,30.0,4.9882,Susceptible in quarantine,Screening 25%,Susceptible
355,31.0,4.6921,Susceptible in quarantine,Screening 25%,Susceptible
356,32.0,4.3281,Susceptible in quarantine,Screening 25%,Susceptible
357,33.0,4.0647,Susceptible in quarantine,Screening 25%,Susceptible
358,34.0,4.0647,Susceptible in quarantine,Screening 25%,Susceptible
359,35.0,4.0647,Susceptible in quarantine,Screening 25%,Susceptible
360,0.0,0.0,Exposed,Screening 25%,Exposed
361,1.0,0.7632,Exposed,Screening 25%,Exposed
362,2.0,1.2358,Exposed,Screening 25%,Exposed
363,3.0,1.6164,Exposed,Screening 25%,Exposed
364,4.0,1.9231,Exposed,Screening 25%,Exposed
365,5.0,2.0202,Exposed,Screening 25%,Exposed
366,6.0,1.4935,Exposed,Screening 25%,Exposed
367,7.0,1.0562,Exposed,Screening 25%,Exposed
368,8.0,1.5457,Exposed,Screening 25%,Exposed
369,9.0,1.7676,Exposed,Screening 25%,Exposed
370,10.0,1.7904,Exposed,Screening 25%,Exposed
371,11.0,1.6707,Exposed,Screening 25%,Exposed
372,12.0,1.5181,Exposed,Screening 25%,Exposed
373,13.0,1.1115,Exposed,Screening 25%,Exposed
374,14.0,0.7896,Exposed,Screening 25%,Exposed
375,15.0,1.1075,Exposed,Screening 25%,Exposed
376,16.0,1.1864,Exposed,Screening 25%,Exposed
377,17.0,1.1938,Exposed,Screening 25%,Exposed
378,18.0,1.1509,Exposed,Screening 25%,Exposed
379,19.0,1.0951,Exposed,Screening 25%,Exposed
380,20.0,0.7834,Exposed,Screening 25%,Exposed
381,21.0,0.5531,Exposed,Screening 25%,Exposed
382,22.0,0.8004,Exposed,Screening 25%,Exposed
383,23.0,0.8839,Exposed,Screening 25%,Exposed
384,24.0,0.9031,Exposed,Screening 25%,Exposed
385,25.0,0.8761,Exposed,Screening 25%,Exposed
386,26.0,0.784,Exposed,Screening 25%,Exposed
387,27.0,0.5662,Exposed,Screening 25%,Exposed
388,28.0,0.4048,Exposed,Screening 25%,Exposed
389,29.0,0.5918,Exposed,Screening 25%,Exposed
390,30.0,0.6346,Exposed,Screening 25%,Exposed
391,31.0,0.6462,Exposed,Screening 25%,Exposed
392,32.0,0.6394,Exposed,Screening 25%,Exposed
393,33.0,0.602,Exposed,Screening 25%,Exposed
394,34.0,0.4386,Exposed,Screening 25%,Exposed
395,35.0,0.3251,Exposed,Screening 25%,Exposed
396,0.0,0.0,Exposed in quarantine,Screening 25%,Exposed
397,1.0,0.0,Exposed in quarantine,Screening 25%,Exposed
398,2.0,0.0314,Exposed in quarantine,Screening 25%,Exposed
399,3.0,0.0837,Exposed in quarantine,Screening 25%,Exposed
400,4.0,0.1772,Exposed in quarantine,Screening 25%,Exposed
401,5.0,0.3047,Exposed in quarantine,Screening 25%,Exposed
402,6.0,0.2102,Exposed in quarantine,Screening 25%,Exposed
403,7.0,0.1489,Exposed in quarantine,Screening 25%,Exposed
404,8.0,0.1944,Exposed in quarantine,Screening 25%,Exposed
405,9.0,0.2963,Exposed in quarantine,Screening 25%,Exposed
406,10.0,0.414,Exposed in quarantine,Screening 25%,Exposed
407,11.0,0.5267,Exposed in quarantine,Screening 25%,Exposed
408,12.0,0.6008,Exposed in quarantine,Screening 25%,Exposed
409,13.0,0.4402,Exposed in quarantine,Screening 25%,Exposed
410,14.0,0.3221,Exposed in quarantine,Screening 25%,Exposed
411,15.0,0.3209,Exposed in quarantine,Screening 25%,Exposed
412,16.0,0.3492,Exposed in quarantine,Screening 25%,Exposed
413,17.0,0.3816,Exposed in quarantine,Screening 25%,Exposed
414,18.0,0.412,Exposed in quarantine,Screening 25%,Exposed
415,19.0,0.4298,Exposed in quarantine,Screening 25%,Exposed
416,20.0,0.3113,Exposed in quarantine,Screening 25%,Exposed
417,21.0,0.2114,Exposed in quarantine,Screening 25%,Exposed
418,22.0,0.195,Exposed in quarantine,Screening 25%,Exposed
419,23.0,0.218,Exposed in quarantine,Screening 25%,Exposed
420,24.0,0.244,Exposed in quarantine,Screening 25%,Exposed
421,25.0,0.2881,Exposed in quarantine,Screening 25%,Exposed
422,26.0,0.3262,Exposed in quarantine,Screening 25%,Exposed
423,27.0,0.2322,Exposed in quarantine,Screening 25%,Exposed
424,28.0,0.1682,Exposed in quarantine,Screening 25%,Exposed
425,29.0,0.1634,Exposed in quarantine,Screening 25%,Exposed
426,30.0,0.1736,Exposed in quarantine,Screening 25%,Exposed
427,31.0,0.1932,Exposed in quarantine,Screening 25%,Exposed
428,32.0,0.21,Exposed in quarantine,Screening 25%,Exposed
429,33.0,0.2292,Exposed in quarantine,Screening 25%,Exposed
430,34.0,0.1543,Exposed in quarantine,Screening 25%,Exposed
431,35.0,0.1111,Exposed in quarantine,Screening 25%,Exposed
432,0.0,0.0,Infected,Screening 25%,Infected
433,1.0,0.9499,Infected,Screening 25%,Infected
434,2.0,0.9728,Infected,Screening 25%,Infected
435,3.0,1.0945,Infected,Screening 25%,Infected
436,4.0,1.2052,Infected,Screening 25%,Infected
437,5.0,1.2893,Infected,Screening 25%,Infected
438,6.0,1.6611,Infected,Screening 25%,Infected
439,7.0,1.8811,Infected,Screening 25%,Infected
440,8.0,1.596,Infected,Screening 25%,Infected
441,9.0,1.4637,Infected,Screening 25%,Infected
442,10.0,1.3662,Infected,Screening 25%,Infected
443,11.0,1.3031,Infected,Screening 25%,Infected
444,12.0,1.1904,Infected,Screening 25%,Infected
445,13.0,1.4216,Infected,Screening 25%,Infected
446,14.0,1.547,Infected,Screening 25%,Infected
447,15.0,1.2751,Infected,Screening 25%,Infected
448,16.0,1.1308,Infected,Screening 25%,Infected
449,17.0,1.0372,Infected,Screening 25%,Infected
450,18.0,0.9255,Infected,Screening 25%,Infected
451,19.0,0.8655,Infected,Screening 25%,Infected
452,20.0,1.0691,Infected,Screening 25%,Infected
453,21.0,1.16,Infected,Screening 25%,Infected
454,22.0,0.9642,Infected,Screening 25%,Infected
455,23.0,0.86,Infected,Screening 25%,Infected
456,24.0,0.7884,Infected,Screening 25%,Infected
457,25.0,0.7061,Infected,Screening 25%,Infected
458,26.0,0.6344,Infected,Screening 25%,Infected
459,27.0,0.765,Infected,Screening 25%,Infected
460,28.0,0.8258,Infected,Screening 25%,Infected
461,29.0,0.6869,Infected,Screening 25%,Infected
462,30.0,0.597,Infected,Screening 25%,Infected
463,31.0,0.5501,Infected,Screening 25%,Infected
464,32.0,0.5379,Infected,Screening 25%,Infected
465,33.0,0.4853,Infected,Screening 25%,Infected
466,34.0,0.584,Infected,Screening 25%,Infected
467,35.0,0.6228,Infected,Screening 25%,Infected
468,0.0,0.0,Infected in quarantine,Screening 25%,Infected
469,1.0,0.0501,Infected in quarantine,Screening 25%,Infected
470,2.0,0.1131,Infected in quarantine,Screening 25%,Infected
471,3.0,0.2182,Infected in quarantine,Screening 25%,Infected
472,4.0,0.3856,Infected in quarantine,Screening 25%,Infected
473,5.0,0.645,Infected in quarantine,Screening 25%,Infected
474,6.0,0.6546,Infected in quarantine,Screening 25%,Infected
475,7.0,0.6326,Infected in quarantine,Screening 25%,Infected
476,8.0,0.9093,Infected in quarantine,Screening 25%,Infected
477,9.0,1.1699,Infected in quarantine,Screening 25%,Infected
478,10.0,1.4783,Infected in quarantine,Screening 25%,Infected
479,11.0,1.78,Infected in quarantine,Screening 25%,Infected
480,12.0,2.1185,Infected in quarantine,Screening 25%,Infected
481,13.0,1.9906,Infected in quarantine,Screening 25%,Infected
482,14.0,1.8583,Infected in quarantine,Screening 25%,Infected
483,15.0,2.01,Infected in quarantine,Screening 25%,Infected
484,16.0,2.0935,Infected in quarantine,Screening 25%,Infected
485,17.0,2.1616,Infected in quarantine,Screening 25%,Infected
486,18.0,2.2413,Infected in quarantine,Screening 25%,Infected
487,19.0,2.2815,Infected in quarantine,Screening 25%,Infected
