,day,final_infected,type_pretty
21593,60,22,0%
21654,60,175,0%
21715,60,128,0%
21776,60,119,0%
21837,60,134,0%
21898,60,129,0%
21959,60,153,0%
22020,60,143,0%
22081,60,176,0%
22142,60,130,0%
22203,60,166,0%
22264,60,184,0%
22325,60,104,0%
22386,60,129,0%
22447,60,117,0%
22508,60,109,0%
22569,60,171,0%
22630,60,177,0%
22691,60,150,0%
22752,60,116,0%
22813,60,139,0%
22874,60,164,0%
22935,60,166,0%
22996,60,118,0%
23057,60,155,0%
23118,60,73,0%
23179,60,91,0%
23240,60,154,0%
23301,60,138,0%
23362,60,112,0%
23423,60,158,0%
23484,60,186,0%
23545,60,144,0%
23606,60,200,0%
23667,60,140,0%
23728,60,175,0%
23789,60,192,0%
23850,60,117,0%
23911,60,164,0%
23972,60,105,0%
24033,60,173,0%
24094,60,100,0%
24155,60,117,0%
24216,60,201,0%
24277,60,129,0%
24338,60,160,0%
24399,60,170,0%
24460,60,128,0%
24521,60,106,0%
24582,60,130,0%
24643,60,122,0%
24704,60,114,0%
24765,60,109,0%
24826,60,181,0%
24887,60,138,0%
24948,60,156,0%
25009,60,121,0%
25070,60,173,0%
25131,60,196,0%
25192,60,144,0%
25253,60,136,0%
25314,60,131,0%
25375,60,170,0%
25436,60,183,0%
25497,60,149,0%
25558,60,140,0%
25619,60,200,0%
25680,60,125,0%
25741,60,197,0%
25802,60,146,0%
25863,60,179,0%
25924,60,134,0%
25985,60,137,0%
26046,60,155,0%
26107,60,143,0%
26168,60,136,0%
26229,60,151,0%
26290,60,157,0%
26351,60,153,0%
26412,60,148,0%
26473,60,179,0%
26534,60,170,0%
26595,60,172,0%
26656,60,174,0%
26717,60,105,0%
26778,60,191,0%
26839,60,158,0%
26900,60,115,0%
26961,60,180,0%
27022,60,189,0%
27083,60,132,0%
27144,60,149,0%
27205,60,179,0%
27266,60,133,0%
27327,60,133,0%
27388,60,136,0%
27449,60,102,0%
27510,60,161,0%
27571,60,92,0%
27632,60,55,0%
27693,60,125,0%
27754,60,92,0%
27815,60,204,0%
27876,60,152,0%
27937,60,128,0%
27998,60,125,0%
28059,60,161,0%
28120,60,161,0%
28181,60,185,0%
28242,60,114,0%
28303,60,134,0%
28364,60,184,0%
28425,60,114,0%
28486,60,144,0%
28547,60,163,0%
28608,60,108,0%
28669,60,162,0%
28730,60,128,0%
28791,60,172,0%
28852,60,122,0%
28913,60,175,0%
28974,60,157,0%
29035,60,171,0%
29096,60,181,0%
29157,60,156,0%
29218,60,149,0%
29279,60,173,0%
29340,60,139,0%
29401,60,149,0%
29462,60,167,0%
29523,60,140,0%
29584,60,157,0%
29645,60,139,0%
29706,60,126,0%
29767,60,141,0%
29828,60,194,0%
29889,60,109,0%
29950,60,150,0%
30011,60,164,0%
30072,60,147,0%
30133,60,149,0%
30194,60,165,0%
30255,60,185,0%
30316,60,182,0%
30377,60,170,0%
30438,60,175,0%
30499,60,158,0%
30560,60,185,10%
30621,60,145,10%
30682,60,109,10%
30743,60,171,10%
30804,60,118,10%
30865,60,120,10%
30926,60,147,10%
30987,60,136,10%
31048,60,141,10%
31109,60,152,10%
31170,60,143,10%
31231,60,168,10%
31292,60,90,10%
31353,60,186,10%
31414,60,136,10%
31475,60,141,10%
31536,60,146,10%
31597,60,162,10%
31658,60,141,10%
31719,60,103,10%
31780,60,146,10%
31841,60,128,10%
31902,60,115,10%
31963,60,125,10%
32024,60,136,10%
32085,60,93,10%
32146,60,116,10%
32207,60,137,10%
32268,60,150,10%
32329,60,135,10%
32390,60,82,10%
32451,60,123,10%
32512,60,120,10%
32573,60,108,10%
32634,60,52,10%
32695,60,115,10%
32756,60,165,10%
32817,60,155,10%
32878,60,125,10%
32939,60,88,10%
33000,60,113,10%
33061,60,132,10%
33122,60,132,10%
33183,60,77,10%
33244,60,134,10%
33305,60,102,10%
33366,60,103,10%
33427,60,125,10%
33488,60,127,10%
33549,60,145,10%
33610,60,110,10%
33671,60,136,10%
33732,60,148,10%
33793,60,119,10%
33854,60,126,10%
33915,60,93,10%
33976,60,175,10%
34037,60,128,10%
34098,60,138,10%
34159,60,87,10%
34220,60,101,10%
34281,60,126,10%
34342,60,78,10%
34403,60,136,10%
34464,60,128,10%
34525,60,79,10%
34586,60,138,10%
34647,60,151,10%
34708,60,142,10%
34769,60,108,10%
34830,60,162,10%
34891,60,84,10%
34952,60,143,10%
35013,60,120,10%
35074,60,121,10%
35135,60,119,10%
35196,60,159,10%
35257,60,84,10%
35318,60,109,10%
35379,60,115,10%
35440,60,65,10%
35501,60,139,10%
35562,60,148,10%
35623,60,142,10%
35684,60,130,10%
35745,60,130,10%
35806,60,162,10%
35867,60,143,10%
35928,60,110,10%
35989,60,151,10%
36050,60,168,10%
36111,60,145,10%
36172,60,164,10%
36233,60,114,10%
36294,60,110,10%
36355,60,166,10%
36416,60,120,10%
36477,60,94,10%
36538,60,133,10%
36599,60,124,10%
36660,60,93,10%
36721,60,120,10%
36782,60,116,10%
36843,60,135,10%
36904,60,161,10%
36965,60,168,10%
37026,60,171,10%
37087,60,145,10%
37148,60,131,10%
37209,60,133,10%
37270,60,139,10%
37331,60,126,10%
37392,60,114,10%
37453,60,64,10%
37514,60,177,10%
37575,60,126,10%
37636,60,138,10%
37697,60,133,10%
37758,60,123,10%
37819,60,145,10%
37880,60,124,10%
37941,60,67,10%
38002,60,152,10%
38063,60,136,10%
38124,60,132,10%
38185,60,86,10%
38246,60,147,10%
38307,60,149,10%
38368,60,149,10%
38429,60,161,10%
38490,60,84,10%
38551,60,97,10%
38612,60,106,10%
38673,60,156,10%
38734,60,101,10%
38795,60,28,10%
38856,60,143,10%
38917,60,144,10%
38978,60,141,10%
39039,60,135,10%
39100,60,132,10%
39161,60,154,10%
39222,60,158,10%
39283,60,159,10%
39344,60,127,10%
39405,60,104,10%
39466,60,158,10%
39527,60,147,10%
39588,60,107,10%
39649,60,150,10%
39710,60,121,10%
39771,60,132,10%
39832,60,159,10%
39893,60,164,10%
39954,60,156,10%
40015,60,83,10%
40076,60,129,10%
40137,60,97,10%
40198,60,153,10%
40259,60,149,10%
40320,60,155,10%
40381,60,107,10%
40442,60,143,10%
40503,60,112,10%
40564,60,149,10%
40625,60,108,10%
40686,60,148,10%
40747,60,94,10%
40808,60,90,10%
40869,60,159,10%
40930,60,98,10%
40991,60,155,10%
41052,60,138,10%
41113,60,120,10%
41174,60,79,10%
41235,60,170,10%
41296,60,147,10%
41357,60,160,10%
41418,60,173,10%
41479,60,69,10%
41540,60,96,10%
41601,60,121,10%
41662,60,154,10%
41723,60,103,10%
41784,60,108,10%
41845,60,164,10%
41906,60,88,10%
41967,60,100,10%
42028,60,89,10%
42089,60,105,10%
42150,60,121,10%
42211,60,156,10%
42272,60,94,10%
42333,60,99,10%
42394,60,164,10%
42455,60,140,10%
42516,60,97,10%
42577,60,120,10%
42638,60,127,10%
42699,60,131,10%
42760,60,134,10%
42821,60,138,10%
42882,60,168,10%
42943,60,139,10%
43004,60,84,10%
43065,60,111,10%
43126,60,127,10%
43187,60,138,10%
43248,60,110,10%
43309,60,175,10%
43370,60,168,10%
43431,60,111,10%
43492,60,99,10%
43553,60,171,10%
43614,60,161,10%
43675,60,162,10%
43736,60,97,10%
43797,60,82,10%
43858,60,107,10%
43919,60,120,10%
43980,60,140,10%
44041,60,110,10%
44102,60,166,10%
44163,60,71,10%
44224,60,154,10%
44285,60,148,10%
44346,60,158,10%
44407,60,132,10%
44468,60,156,10%
44529,60,193,10%
44590,60,122,10%
44651,60,160,10%
44712,60,154,10%
44773,60,83,10%
44834,60,129,10%
44895,60,155,10%
44956,60,76,10%
45017,60,140,10%
45078,60,89,10%
45139,60,132,10%
45200,60,150,10%
45261,60,129,10%
45322,60,87,10%
45383,60,80,10%
45444,60,153,10%
45505,60,78,10%
45566,60,145,10%
45627,60,133,10%
45688,60,126,10%
45749,60,157,10%
45810,60,132,10%
45871,60,103,10%
45932,60,125,10%
45993,60,175,10%
46054,60,130,10%
46115,60,106,10%
46176,60,149,10%
46237,60,154,10%
46298,60,116,10%
46359,60,126,10%
46420,60,74,10%
46481,60,177,10%
46542,60,103,10%
46603,60,94,10%
46664,60,127,10%
46725,60,142,10%
46786,60,82,10%
46847,60,85,10%
46908,60,164,10%
46969,60,139,10%
47030,60,148,10%
47091,60,156,10%
47152,60,89,10%
47213,60,98,10%
47274,60,115,10%
47335,60,141,10%
47396,60,192,10%
47457,60,105,10%
47518,60,96,10%
47579,60,108,10%
47640,60,113,10%
47701,60,139,10%
47762,60,137,10%
47823,60,114,10%
47884,60,96,10%
47945,60,106,10%
48006,60,166,10%
48067,60,147,10%
48128,60,139,10%
48189,60,163,10%
48250,60,86,10%
48311,60,103,10%
48372,60,149,10%
48433,60,95,10%
48494,60,119,10%
48555,60,150,10%
48616,60,112,10%
48677,60,152,10%
48738,60,158,10%
48799,60,139,10%
48860,60,117,10%
48921,60,157,10%
48982,60,154,10%
49043,60,139,10%
49104,60,146,10%
49165,60,114,10%
49226,60,123,10%
49287,60,111,10%
49348,60,131,10%
49409,60,125,10%
49470,60,141,10%
49531,60,146,10%
49592,60,121,10%
49653,60,122,10%
49714,60,116,10%
49775,60,159,10%
49836,60,124,10%
49897,60,152,10%
49958,60,97,10%
50019,60,157,10%
50080,60,147,10%
50141,60,169,10%
50202,60,140,10%
50263,60,147,10%
50324,60,146,10%
50385,60,89,10%
50446,60,138,10%
50507,60,127,10%
50568,60,147,10%
50629,60,67,10%
50690,60,157,10%
50751,60,130,10%
50812,60,115,10%
50873,60,162,10%
50934,60,112,10%
50995,60,112,10%
51056,60,120,10%
51117,60,120,10%
51178,60,127,10%
51239,60,148,10%
51300,60,128,10%
51361,60,121,10%
51422,60,112,10%
51483,60,139,10%
51544,60,138,10%
51605,60,136,10%
51666,60,31,10%
51727,60,149,10%
51788,60,123,10%
51849,60,141,10%
51910,60,154,10%
51971,60,107,10%
52032,60,159,10%
52093,60,108,10%
52154,60,101,10%
52215,60,101,10%
52276,60,99,10%
52337,60,110,10%
52398,60,148,10%
52459,60,107,10%
52520,60,114,10%
52581,60,96,10%
52642,60,152,10%
52703,60,81,10%
52764,60,167,10%
52825,60,133,10%
52886,60,117,10%
52947,60,98,10%
53008,60,132,10%
53069,60,150,10%
53130,60,129,10%
53191,60,140,10%
53252,60,136,10%
53313,60,148,10%
53374,60,126,10%
53435,60,139,10%
53496,60,75,10%
53557,60,125,10%
53618,60,123,10%
53679,60,83,10%
53740,60,157,10%
53801,60,158,10%
53862,60,143,10%
53923,60,114,10%
53984,60,153,10%
54045,60,165,10%
54106,60,185,10%
54167,60,163,10%
54228,60,144,10%
54289,60,151,10%
54350,60,151,10%
54411,60,164,10%
54472,60,119,10%
54533,60,160,10%
54594,60,138,10%
54655,60,149,10%
54716,60,138,10%
54777,60,131,10%
54838,60,132,10%
54899,60,133,10%
54960,60,87,10%
55021,60,126,10%
55082,60,144,10%
55143,60,153,10%
55204,60,137,10%
55265,60,117,10%
55326,60,89,10%
55387,60,158,10%
55448,60,88,10%
55509,60,115,10%
55570,60,143,10%
55631,60,119,10%
55692,60,159,10%
55753,60,154,10%
55814,60,158,10%
55875,60,118,10%
55936,60,150,10%
55997,60,113,10%
56058,60,113,10%
56119,60,130,10%
56180,60,136,10%
56241,60,102,10%
56302,60,114,10%
56363,60,80,10%
56424,60,36,10%
56485,60,117,10%
56546,60,125,10%
56607,60,102,10%
56668,60,135,10%
56729,60,131,10%
56790,60,99,10%
56851,60,171,10%
56912,60,158,10%
56973,60,149,10%
57034,60,112,10%
57095,60,137,10%
57156,60,166,10%
57217,60,129,10%
57278,60,128,10%
57339,60,81,10%
57400,60,102,10%
57461,60,137,10%
57522,60,97,10%
57583,60,172,10%
57644,60,104,10%
57705,60,135,10%
57766,60,152,10%
57827,60,124,10%
57888,60,84,10%
57949,60,147,10%
58010,60,113,10%
58071,60,131,10%
58132,60,138,10%
58193,60,107,10%
58254,60,152,10%
58315,60,147,10%
58376,60,104,10%
58437,60,96,10%
58498,60,123,10%
58559,60,123,10%
58620,60,79,10%
58681,60,115,10%
58742,60,110,10%
58803,60,183,10%
58864,60,74,10%
58925,60,96,10%
58986,60,120,10%
59047,60,113,10%
59108,60,75,10%
59169,60,182,10%
59230,60,114,10%
59291,60,112,10%
59352,60,170,10%
59413,60,148,10%
59474,60,86,10%
59535,60,60,10%
59596,60,145,10%
59657,60,159,10%
59718,60,165,10%
59779,60,144,10%
59840,60,125,10%
59901,60,131,10%
59962,60,141,10%
60023,60,117,10%
60084,60,167,10%
60145,60,150,10%
60206,60,179,10%
60267,60,154,10%
60328,60,127,10%
60389,60,107,10%
60450,60,168,10%
60511,60,133,10%
60572,60,125,10%
60633,60,143,10%
60694,60,87,10%
60755,60,123,10%
60816,60,139,10%
60877,60,138,10%
60938,60,87,10%
60999,60,142,10%
61060,60,87,40%
61121,60,60,40%
61182,60,74,40%
61243,60,57,40%
61304,60,68,40%
61365,60,47,40%
61426,60,102,40%
61487,60,113,40%
61548,60,28,40%
61609,60,64,40%
61670,60,58,40%
61731,60,94,40%
61792,60,64,40%
61853,60,48,40%
61914,60,81,40%
61975,60,42,40%
62036,60,98,40%
62097,60,56,40%
62158,60,67,40%
62219,60,85,40%
62280,60,100,40%
62341,60,81,40%
62402,60,87,40%
62463,60,62,40%
62524,60,54,40%
62585,60,118,40%
62646,60,76,40%
62707,60,91,40%
62768,60,59,40%
62829,60,83,40%
62890,60,45,40%
62951,60,48,40%
63012,60,78,40%
63073,60,50,40%
63134,60,81,40%
63195,60,86,40%
63256,60,13,40%
63317,60,87,40%
63378,60,99,40%
63439,60,76,40%
63500,60,67,40%
63561,60,33,40%
63622,60,94,40%
63683,60,86,40%
63744,60,77,40%
63805,60,85,40%
63866,60,60,40%
63927,60,65,40%
63988,60,75,40%
64049,60,94,40%
64110,60,8,40%
64171,60,34,40%
64232,60,15,40%
64293,60,29,40%
64354,60,78,40%
64415,60,42,40%
64476,60,82,40%
64537,60,59,40%
64598,60,91,40%
64659,60,62,40%
64720,60,72,40%
64781,60,113,40%
64842,60,83,40%
64903,60,74,40%
64964,60,73,40%
65025,60,68,40%
65086,60,88,40%
65147,60,28,40%
65208,60,22,40%
65269,60,41,40%
65330,60,59,40%
65391,60,71,40%
65452,60,59,40%
65513,60,24,40%
65574,60,56,40%
65635,60,58,40%
65696,60,90,40%
65757,60,63,40%
65818,60,69,40%
65879,60,55,40%
65940,60,82,40%
66001,60,65,40%
66062,60,82,40%
66123,60,69,40%
66184,60,68,40%
66245,60,60,40%
66306,60,79,40%
66367,60,62,40%
66428,60,112,40%
66489,60,62,40%
66550,60,77,40%
66611,60,68,40%
66672,60,73,40%
66733,60,91,40%
66794,60,66,40%
66855,60,49,40%
66916,60,102,40%
66977,60,75,40%
67038,60,30,40%
67099,60,52,40%
67160,60,60,40%
67221,60,55,40%
67282,60,35,40%
67343,60,80,40%
67404,60,87,40%
67465,60,94,40%
67526,60,83,40%
67587,60,24,40%
67648,60,84,40%
67709,60,49,40%
67770,60,71,40%
67831,60,96,40%
67892,60,52,40%
67953,60,60,40%
68014,60,56,40%
68075,60,28,40%
68136,60,88,40%
68197,60,90,40%
68258,60,120,40%
68319,60,62,40%
68380,60,82,40%
68441,60,106,40%
68502,60,81,40%
68563,60,104,40%
68624,60,45,40%
68685,60,51,40%
68746,60,113,40%
68807,60,71,40%
68868,60,54,40%
68929,60,89,40%
68990,60,75,40%
69051,60,29,40%
69112,60,75,40%
69173,60,67,40%
69234,60,103,40%
69295,60,79,40%
69356,60,45,40%
69417,60,42,40%
69478,60,60,40%
69539,60,52,40%
69600,60,57,40%
69661,60,59,40%
69722,60,68,40%
69783,60,51,40%
69844,60,76,40%
69905,60,79,40%
69966,60,89,40%
70027,60,92,40%
70088,60,47,40%
70149,60,86,40%
70210,60,97,40%
70271,60,77,40%
70332,60,66,40%
70393,60,42,40%
70454,60,98,40%
70515,60,63,40%
70576,60,84,40%
70637,60,81,40%
70698,60,66,40%
70759,60,81,40%
70820,60,97,40%
70881,60,37,40%
70942,60,40,40%
71003,60,107,40%
71064,60,71,40%
71125,60,79,40%
71186,60,31,40%
71247,60,81,40%
71308,60,36,40%
71369,60,83,40%
71430,60,94,40%
71491,60,72,40%
71552,60,83,40%
71613,60,106,40%
71674,60,52,40%
71735,60,44,40%
71796,60,81,40%
71857,60,80,40%
71918,60,51,40%
71979,60,49,40%
72040,60,32,40%
72101,60,59,40%
72162,60,72,40%
72223,60,89,40%
72284,60,36,40%
72345,60,52,40%
72406,60,90,40%
72467,60,94,40%
72528,60,36,40%
72589,60,35,40%
72650,60,90,40%
72711,60,78,40%
72772,60,39,40%
72833,60,68,40%
72894,60,62,40%
72955,60,76,40%
73016,60,105,40%
73077,60,35,40%
73138,60,62,40%
73199,60,50,40%
73260,60,112,40%
73321,60,37,40%
73382,60,82,40%
73443,60,68,40%
73504,60,87,40%
73565,60,71,40%
73626,60,84,40%
73687,60,24,40%
73748,60,89,40%
73809,60,36,40%
73870,60,95,40%
73931,60,99,40%
73992,60,89,40%
74053,60,48,40%
74114,60,57,40%
74175,60,82,40%
74236,60,50,40%
74297,60,97,40%
74358,60,35,40%
74419,60,55,40%
74480,60,63,40%
74541,60,57,40%
74602,60,93,40%
74663,60,74,40%
74724,60,67,40%
74785,60,59,40%
74846,60,64,40%
74907,60,38,40%
74968,60,44,40%
75029,60,64,40%
75090,60,61,40%
75151,60,34,40%
75212,60,90,40%
75273,60,49,40%
75334,60,68,40%
75395,60,84,40%
75456,60,73,40%
75517,60,47,40%
75578,60,81,40%
75639,60,22,40%
75700,60,98,40%
75761,60,86,40%
75822,60,53,40%
75883,60,77,40%
75944,60,83,40%
76005,60,73,40%
76066,60,66,40%
76127,60,52,40%
76188,60,62,40%
76249,60,41,40%
76310,60,98,40%
76371,60,73,40%
76432,60,88,40%
76493,60,53,40%
76554,60,78,40%
76615,60,63,40%
76676,60,67,40%
76737,60,38,40%
76798,60,59,40%
76859,60,96,40%
76920,60,107,40%
76981,60,21,40%
77042,60,68,40%
77103,60,41,40%
77164,60,34,40%
77225,60,60,40%
77286,60,68,40%
77347,60,68,40%
77408,60,57,40%
77469,60,62,40%
77530,60,71,40%
77591,60,81,40%
77652,60,88,40%
77713,60,61,40%
77774,60,75,40%
77835,60,100,40%
77896,60,93,40%
77957,60,80,40%
78018,60,46,40%
78079,60,31,40%
78140,60,68,40%
78201,60,82,40%
78262,60,67,40%
78323,60,48,40%
78384,60,57,40%
78445,60,38,40%
78506,60,41,40%
78567,60,58,40%
78628,60,74,40%
78689,60,37,40%
78750,60,64,40%
78811,60,79,40%
78872,60,82,40%
78933,60,88,40%
78994,60,89,40%
79055,60,43,40%
79116,60,50,40%
79177,60,75,40%
79238,60,65,40%
79299,60,52,40%
79360,60,76,40%
79421,60,58,40%
79482,60,124,40%
79543,60,81,40%
79604,60,8,40%
79665,60,89,40%
79726,60,38,40%
79787,60,19,40%
79848,60,90,40%
79909,60,100,40%
79970,60,80,40%
80031,60,68,40%
80092,60,107,40%
80153,60,90,40%
80214,60,43,40%
80275,60,93,40%
80336,60,62,40%
80397,60,96,40%
80458,60,49,40%
80519,60,62,40%
80580,60,83,40%
80641,60,68,40%
80702,60,32,40%
80763,60,81,40%
80824,60,66,40%
80885,60,98,40%
80946,60,58,40%
81007,60,27,40%
81068,60,67,40%
81129,60,51,40%
81190,60,24,40%
81251,60,90,40%
81312,60,35,40%
81373,60,69,40%
81434,60,45,40%
81495,60,81,40%
81556,60,78,40%
81617,60,49,40%
81678,60,75,40%
81739,60,76,40%
81800,60,51,40%
81861,60,75,40%
81922,60,75,40%
81983,60,80,40%
82044,60,64,40%
82105,60,84,40%
82166,60,58,40%
82227,60,55,40%
82288,60,89,40%
82349,60,76,40%
82410,60,39,40%
82471,60,67,40%
82532,60,121,40%
82593,60,50,40%
82654,60,91,40%
82715,60,85,40%
82776,60,75,40%
82837,60,52,40%
82898,60,50,40%
82959,60,88,40%
83020,60,115,40%
83081,60,62,40%
83142,60,24,40%
83203,60,41,40%
83264,60,63,40%
83325,60,56,40%
83386,60,75,40%
83447,60,98,40%
83508,60,68,40%
83569,60,93,40%
83630,60,88,40%
83691,60,76,40%
83752,60,40,40%
83813,60,83,40%
83874,60,40,40%
83935,60,97,40%
83996,60,54,40%
84057,60,70,40%
84118,60,100,40%
84179,60,66,40%
84240,60,86,40%
84301,60,90,40%
84362,60,16,40%
84423,60,75,40%
84484,60,43,40%
84545,60,59,40%
84606,60,37,40%
84667,60,48,40%
84728,60,54,40%
84789,60,55,40%
84850,60,80,40%
84911,60,66,40%
84972,60,90,40%
85033,60,25,40%
85094,60,73,40%
85155,60,27,40%
85216,60,61,40%
85277,60,14,40%
