,day,agents,type,type_of_screening_pretty
111,7.0,0.8739,Infected in quarantine,Screening 25%
112,8.0,0.8228,Infected in quarantine,Screening 25%
113,9.0,0.7447,Infected in quarantine,Screening 25%
114,10.0,0.6757,Infected in quarantine,Screening 25%
115,11.0,2.5566,Infected in quarantine,Screening 25%
116,12.0,2.5526,Infected in quarantine,Screening 25%
117,13.0,2.4254,Infected in quarantine,Screening 25%
118,14.0,2.2783,Infected in quarantine,Screening 25%
119,15.0,2.1011,Infected in quarantine,Screening 25%
120,16.0,1.9079,Infected in quarantine,Screening 25%
121,17.0,1.7207,Infected in quarantine,Screening 25%
122,18.0,2.7998,Infected in quarantine,Screening 25%
123,19.0,2.6747,Infected in quarantine,Screening 25%
124,20.0,2.5025,Infected in quarantine,Screening 25%
125,21.0,2.2773,Infected in quarantine,Screening 25%
126,22.0,2.0611,Infected in quarantine,Screening 25%
127,23.0,1.8348,Infected in quarantine,Screening 25%
128,24.0,1.6376,Infected in quarantine,Screening 25%
129,25.0,2.0931,Infected in quarantine,Screening 25%
130,26.0,1.952,Infected in quarantine,Screening 25%
131,27.0,1.8348,Infected in quarantine,Screening 25%
132,28.0,1.6867,Infected in quarantine,Screening 25%
133,29.0,1.5255,Infected in quarantine,Screening 25%
134,30.0,1.4004,Infected in quarantine,Screening 25%
135,31.0,1.2543,Infected in quarantine,Screening 25%
136,32.0,1.3574,Infected in quarantine,Screening 25%
137,33.0,1.2723,Infected in quarantine,Screening 25%
138,34.0,1.1982,Infected in quarantine,Screening 25%
139,35.0,1.1031,Infected in quarantine,Screening 25%
140,1.0,1.0,Infected,Screening 50%
141,2.0,1.0771,Infected,Screening 50%
142,3.0,1.3423,Infected,Screening 50%
143,4.0,0.3714,Infected,Screening 50%
144,5.0,0.5526,Infected,Screening 50%
145,6.0,0.7568,Infected,Screening 50%
146,7.0,0.8278,Infected,Screening 50%
147,8.0,0.8649,Infected,Screening 50%
148,9.0,1.023,Infected,Screening 50%
149,10.0,1.2382,Infected,Screening 50%
150,11.0,0.1572,Infected,Screening 50%
151,12.0,0.2392,Infected,Screening 50%
152,13.0,0.3333,Infected,Screening 50%
153,14.0,0.3744,Infected,Screening 50%
154,15.0,0.3874,Infected,Screening 50%
155,16.0,0.4384,Infected,Screening 50%
156,17.0,0.5495,Infected,Screening 50%
157,18.0,0.1021,Infected,Screening 50%
158,19.0,0.1441,Infected,Screening 50%
159,20.0,0.2102,Infected,Screening 50%
160,21.0,0.2382,Infected,Screening 50%
161,22.0,0.2402,Infected,Screening 50%
162,23.0,0.2683,Infected,Screening 50%
163,24.0,0.3113,Infected,Screening 50%
164,25.0,0.037,Infected,Screening 50%
165,26.0,0.0501,Infected,Screening 50%
166,27.0,0.0711,Infected,Screening 50%
167,28.0,0.0761,Infected,Screening 50%
168,29.0,0.0871,Infected,Screening 50%
169,30.0,0.1041,Infected,Screening 50%
170,31.0,0.1151,Infected,Screening 50%
171,32.0,0.024,Infected,Screening 50%
172,33.0,0.039,Infected,Screening 50%
173,34.0,0.0641,Infected,Screening 50%
174,35.0,0.0731,Infected,Screening 50%
175,1.0,0.0,Infected in quarantine,Screening 50%
176,2.0,0.0,Infected in quarantine,Screening 50%
177,3.0,0.0,Infected in quarantine,Screening 50%
178,4.0,1.3333,Infected in quarantine,Screening 50%
179,5.0,1.3784,Infected in quarantine,Screening 50%
180,6.0,1.3934,Infected in quarantine,Screening 50%
181,7.0,1.3483,Infected in quarantine,Screening 50%
182,8.0,1.2593,Infected in quarantine,Screening 50%
183,9.0,1.1532,Infected in quarantine,Screening 50%
184,10.0,1.0511,Infected in quarantine,Screening 50%
185,11.0,2.3203,Infected in quarantine,Screening 50%
186,12.0,2.2723,Infected in quarantine,Screening 50%
187,13.0,2.1552,Infected in quarantine,Screening 50%
188,14.0,1.997,Infected in quarantine,Screening 50%
189,15.0,1.8338,Infected in quarantine,Screening 50%
190,16.0,1.6587,Infected in quarantine,Screening 50%
191,17.0,1.4745,Infected in quarantine,Screening 50%
192,18.0,1.4535,Infected in quarantine,Screening 50%
193,19.0,1.3664,Infected in quarantine,Screening 50%
194,20.0,1.2773,Infected in quarantine,Screening 50%
195,21.0,1.1912,Infected in quarantine,Screening 50%
196,22.0,1.0661,Infected in quarantine,Screening 50%
197,23.0,0.9499,Infected in quarantine,Screening 50%
198,24.0,0.8298,Infected in quarantine,Screening 50%
199,25.0,0.6977,Infected in quarantine,Screening 50%
200,26.0,0.6867,Infected in quarantine,Screening 50%
201,27.0,0.6286,Infected in quarantine,Screening 50%
202,28.0,0.5816,Infected in quarantine,Screening 50%
203,29.0,0.5155,Infected in quarantine,Screening 50%
204,30.0,0.4635,Infected in quarantine,Screening 50%
205,31.0,0.3994,Infected in quarantine,Screening 50%
206,32.0,0.3233,Infected in quarantine,Screening 50%
207,33.0,0.3083,Infected in quarantine,Screening 50%
208,34.0,0.2893,Infected in quarantine,Screening 50%
209,35.0,0.2482,Infected in quarantine,Screening 50%
210,1.0,1.0,Infected,Screening 100%
211,2.0,1.0861,Infected,Screening 100%
212,3.0,1.3303,Infected,Screening 100%
213,4.0,0.0,Infected,Screening 100%
214,5.0,0.0741,Infected,Screening 100%
215,6.0,0.1522,Infected,Screening 100%
216,7.0,0.1892,Infected,Screening 100%
217,8.0,0.1872,Infected,Screening 100%
218,9.0,0.2382,Infected,Screening 100%
219,10.0,0.2903,Infected,Screening 100%
220,11.0,0.0,Infected,Screening 100%
221,12.0,0.026,Infected,Screening 100%
222,13.0,0.047,Infected,Screening 100%
223,14.0,0.0521,Infected,Screening 100%
224,15.0,0.0561,Infected,Screening 100%
225,16.0,0.0691,Infected,Screening 100%
226,17.0,0.0921,Infected,Screening 100%
227,18.0,0.0,Infected,Screening 100%
228,19.0,0.006,Infected,Screening 100%
229,20.0,0.013,Infected,Screening 100%
230,21.0,0.014,Infected,Screening 100%
231,22.0,0.015,Infected,Screening 100%
232,23.0,0.018,Infected,Screening 100%
233,24.0,0.031,Infected,Screening 100%
234,25.0,0.0,Infected,Screening 100%
235,26.0,0.004,Infected,Screening 100%
236,27.0,0.004,Infected,Screening 100%
237,28.0,0.007,Infected,Screening 100%
238,29.0,0.008,Infected,Screening 100%
239,30.0,0.009,Infected,Screening 100%
240,31.0,0.015,Infected,Screening 100%
241,32.0,0.0,Infected,Screening 100%
242,33.0,0.003,Infected,Screening 100%
243,34.0,0.004,Infected,Screening 100%
244,35.0,0.004,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0,Infected in quarantine,Screening 100%
247,3.0,0.0,Infected in quarantine,Screening 100%
248,4.0,1.6597,Infected in quarantine,Screening 100%
249,5.0,1.7848,Infected in quarantine,Screening 100%
250,6.0,1.7998,Infected in quarantine,Screening 100%
251,7.0,1.7237,Infected in quarantine,Screening 100%
252,8.0,1.5946,Infected in quarantine,Screening 100%
253,9.0,1.4915,Infected in quarantine,Screening 100%
254,10.0,1.3213,Infected in quarantine,Screening 100%
255,11.0,1.5506,Infected in quarantine,Screening 100%
256,12.0,1.4925,Infected in quarantine,Screening 100%
257,13.0,1.3674,Infected in quarantine,Screening 100%
258,14.0,1.2482,Infected in quarantine,Screening 100%
259,15.0,1.1031,Infected in quarantine,Screening 100%
260,16.0,0.993,Infected in quarantine,Screening 100%
261,17.0,0.8999,Infected in quarantine,Screening 100%
262,18.0,0.3854,Infected in quarantine,Screening 100%
263,19.0,0.3604,Infected in quarantine,Screening 100%
264,20.0,0.3393,Infected in quarantine,Screening 100%
265,21.0,0.3243,Infected in quarantine,Screening 100%
266,22.0,0.2893,Infected in quarantine,Screening 100%
267,23.0,0.2503,Infected in quarantine,Screening 100%
268,24.0,0.2242,Infected in quarantine,Screening 100%
269,25.0,0.1331,Infected in quarantine,Screening 100%
270,26.0,0.1211,Infected in quarantine,Screening 100%
271,27.0,0.1151,Infected in quarantine,Screening 100%
272,28.0,0.1031,Infected in quarantine,Screening 100%
273,29.0,0.0861,Infected in quarantine,Screening 100%
274,30.0,0.0761,Infected in quarantine,Screening 100%
275,31.0,0.0671,Infected in quarantine,Screening 100%
276,32.0,0.043,Infected in quarantine,Screening 100%
277,33.0,0.046,Infected in quarantine,Screening 100%
278,34.0,0.044,Infected in quarantine,Screening 100%
279,35.0,0.034,Infected in quarantine,Screening 100%
