,day,agents,type,type_of_screening_pretty
188,14.0,1.6406,Infected in quarantine,Screening 50%
189,15.0,1.4875,Infected in quarantine,Screening 50%
190,16.0,1.3694,Infected in quarantine,Screening 50%
191,17.0,1.5986,Infected in quarantine,Screening 50%
192,18.0,1.5285,Infected in quarantine,Screening 50%
193,19.0,1.4324,Infected in quarantine,Screening 50%
194,20.0,1.2863,Infected in quarantine,Screening 50%
195,21.0,1.1461,Infected in quarantine,Screening 50%
196,22.0,1.012,Infected in quarantine,Screening 50%
197,23.0,0.9009,Infected in quarantine,Screening 50%
198,24.0,0.7888,Infected in quarantine,Screening 50%
199,25.0,0.7558,Infected in quarantine,Screening 50%
200,26.0,0.7147,Infected in quarantine,Screening 50%
201,27.0,0.6476,Infected in quarantine,Screening 50%
202,28.0,0.5746,Infected in quarantine,Screening 50%
203,29.0,0.5175,Infected in quarantine,Screening 50%
204,30.0,0.4685,Infected in quarantine,Screening 50%
205,31.0,0.3373,Infected in quarantine,Screening 50%
206,32.0,0.3193,Infected in quarantine,Screening 50%
207,33.0,0.2923,Infected in quarantine,Screening 50%
208,34.0,0.2663,Infected in quarantine,Screening 50%
209,35.0,0.2432,Infected in quarantine,Screening 50%
210,1.0,1.0,Infected,Screening 100%
211,2.0,1.0771,Infected,Screening 100%
212,3.0,0.0,Infected,Screening 100%
213,4.0,0.0501,Infected,Screening 100%
214,5.0,0.0861,Infected,Screening 100%
215,6.0,0.1231,Infected,Screening 100%
216,7.0,0.1471,Infected,Screening 100%
217,8.0,0.1471,Infected,Screening 100%
218,9.0,0.1792,Infected,Screening 100%
219,10.0,0.0,Infected,Screening 100%
220,11.0,0.007,Infected,Screening 100%
221,12.0,0.016,Infected,Screening 100%
222,13.0,0.024,Infected,Screening 100%
223,14.0,0.03,Infected,Screening 100%
224,15.0,0.032,Infected,Screening 100%
225,16.0,0.04,Infected,Screening 100%
226,17.0,0.0,Infected,Screening 100%
227,18.0,0.001,Infected,Screening 100%
228,19.0,0.003,Infected,Screening 100%
229,20.0,0.003,Infected,Screening 100%
230,21.0,0.004,Infected,Screening 100%
231,22.0,0.004,Infected,Screening 100%
232,23.0,0.004,Infected,Screening 100%
233,24.0,0.0,Infected,Screening 100%
234,25.0,0.0,Infected,Screening 100%
235,26.0,0.0,Infected,Screening 100%
236,27.0,0.0,Infected,Screening 100%
237,28.0,0.0,Infected,Screening 100%
238,29.0,0.001,Infected,Screening 100%
239,30.0,0.001,Infected,Screening 100%
240,31.0,0.0,Infected,Screening 100%
241,32.0,0.0,Infected,Screening 100%
242,33.0,0.0,Infected,Screening 100%
243,34.0,0.0,Infected,Screening 100%
244,35.0,0.0,Infected,Screening 100%
245,1.0,0.0,Infected in quarantine,Screening 100%
246,2.0,0.0,Infected in quarantine,Screening 100%
247,3.0,1.3343,Infected in quarantine,Screening 100%
248,4.0,1.4184,Infected in quarantine,Screening 100%
249,5.0,1.4154,Infected in quarantine,Screening 100%
250,6.0,1.3493,Infected in quarantine,Screening 100%
251,7.0,1.2643,Infected in quarantine,Screening 100%
252,8.0,1.1522,Infected in quarantine,Screening 100%
253,9.0,1.0541,Infected in quarantine,Screening 100%
254,10.0,1.1632,Infected in quarantine,Screening 100%
255,11.0,1.0781,Infected in quarantine,Screening 100%
256,12.0,0.98,Infected in quarantine,Screening 100%
257,13.0,0.8629,Infected in quarantine,Screening 100%
258,14.0,0.7868,Infected in quarantine,Screening 100%
259,15.0,0.6867,Infected in quarantine,Screening 100%
260,16.0,0.6156,Infected in quarantine,Screening 100%
261,17.0,0.1942,Infected in quarantine,Screening 100%
262,18.0,0.1772,Infected in quarantine,Screening 100%
263,19.0,0.1612,Infected in quarantine,Screening 100%
264,20.0,0.1431,Infected in quarantine,Screening 100%
265,21.0,0.1191,Infected in quarantine,Screening 100%
266,22.0,0.1131,Infected in quarantine,Screening 100%
267,23.0,0.1051,Infected in quarantine,Screening 100%
268,24.0,0.032,Infected in quarantine,Screening 100%
269,25.0,0.032,Infected in quarantine,Screening 100%
270,26.0,0.028,Infected in quarantine,Screening 100%
271,27.0,0.024,Infected in quarantine,Screening 100%
272,28.0,0.019,Infected in quarantine,Screening 100%
273,29.0,0.016,Infected in quarantine,Screening 100%
274,30.0,0.014,Infected in quarantine,Screening 100%
275,31.0,0.004,Infected in quarantine,Screening 100%
276,32.0,0.005,Infected in quarantine,Screening 100%
277,33.0,0.005,Infected in quarantine,Screening 100%
278,34.0,0.004,Infected in quarantine,Screening 100%
279,35.0,0.004,Infected in quarantine,Screening 100%
